profile_id,name,gender,age,country_iso2,country,city,state_province,latitude,longitude,occupation,education,height_cm,religion,languages,interests,bio,verification_status,premium_status,last_active_at
97c5f1160c3d4578,Juan,male,27,EC,Ecuador,La Maná,07,-0.94096,-79.22655,Personal Trainer,"University of Eastern Africa, Baraton",197,Ho-Chunk Mythology (Aka: Winnebago),Mundang,Scrabble|Canoeing|Folk|Tennis,"I work in personal trainer and make time for scrabble, canoeing, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",pending,standard,2026-06-05T09:05:28.494Z
136e2fcb993e1d30,Sara,female,50,NO,Norway,Kragerø,17,58.8693,9.41494,Cellular Equipment Installer,Fundación Universitaria San Martín,181,New Kadampa Tradition,Iloko|Root|Selkup,Judo|Swimming|Scrabble|Folk|Basketball|Skiing,"Usually planning my week around judo, cultural festivals, and time with people I care about. I appreciate meaningful conversations, faithfulness, and relationships that grow with patience.",verified,standard,2026-06-06T06:47:01.691Z
2bcf20dd598a1c4d,Kristina,male,25,AI,Anguilla,Sandy Hill,11205393,18.22104,-63.01329,Travel Clerk,Robeson Community College,196,Navajo Mythology,Araona,Sailing|Scrabble|Surfing|Judo|Kayaking|Football,"Coffee lover, travel clerk, and happiest around sailing, scrabble, and quiet staycations. Looking for a serious relationship with someone who values shared purpose and laughter.",verified,standard,2026-05-31T22:21:07.606Z
58934d908de4665d,Mariam,female,25,ML,Mali,Kadiolo,06,10.55,-5.76667,Heating Installer,Universidad de Sucre,159,Hwaeom,Sardinian,Taekwondo|Judo|Boxing|Football|Sailing,"I work in heating installer and make time for taekwondo, judo, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",verified,premium,2026-06-24T01:07:09.809Z
cbc2044c8808d6ae,Maya,female,35,LB,Lebanon,Tyre,06,33.27333,35.19389,Aerospace Engineer,Shanghai Jiao Tong University,181,Dragon Gate Taoism,Old ProvenÇAl,Basketball|Sailing|Hiking|Cycling,"Active and easygoing, aerospace engineer, and happiest around basketball, sailing, and coastal weekends. Looking for a calm, loyal kind of love with someone who values honesty and emotional maturity.",pending,standard,2026-06-13T10:35:38.246Z
fff86043e8d3fcb2,Eva,female,36,AM,Armenia,Berd,09,40.88066,45.38901,Event Planner,Bethlehem University,177,PrasaṄGika,Herero,Hiking|Boxing|Running|Snowboarding|Taekwondo|Judo,"Usually planning my week around hiking, coastal weekends, and time with people I care about. I appreciate shared purpose, emotional maturity, and relationships that grow with patience.",verified,premium,2026-06-04T08:10:57.665Z
41cf9146abf2969a,Isabella,female,34,PA,Panama,Natá,03,8.33588,-80.5213,Precious Stone Worker,Fundación Universitaria de Boyacá,164,Plurationalism,Ganda|Rombo,Sailing|Football|Basketball|Golf|Judo|Cycling,"Usually planning my week around sailing, cultural festivals, and time with people I care about. I appreciate emotional maturity, steady communication, and relationships that grow with patience.",verified,premium,2026-06-18T20:27:48.466Z
1c5c681fab409f21,Jude,male,46,IL,Israel,Kfar Vradim,03,32.99385,35.27793,Earth Driller,St Joseph's Institute Of Technology,163,Bon (Indigenous Religion Of Tibet),Kachin|Tuvinian,Aikido|Football|Karate|Volleyball,"Usually planning my week around aikido, quiet staycations, and time with people I care about. I appreciate meaningful conversations, kindness, and relationships that grow with patience.",verified,standard,2026-06-05T03:13:28.560Z
0785e5af06307586,Melona,female,36,MH,Marshall Islands,Wotho,420,10.16575,166.01022,Yardmaster,Diablo Valley College,177,Anglo-Saxon Religion,Western Mari,Swimming|Baseball|Taekwondo|Hiking|Karate|Boxing,"Usually planning my week around swimming, city breaks, and time with people I care about. I appreciate faithfulness, kindness, and relationships that grow with patience.",verified,standard,2026-06-11T00:58:39.774Z
78d5d29b110521dd,Sofija,female,29,LT,Lithuania,Telsiai,63,55.98139,22.24722,Farmworker,Samara State Technical University,163,Sun Dance,Tasawaq,Golf|Lacrosse|Skiing|Climbing|Football,"I work in farmworker and make time for golf, lacrosse, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,standard,2026-05-17T04:42:35.037Z
3104702bf9bcccd4,Antonio,male,31,PY,Paraguay,Fernando de la Mora,06,-25.3386,-57.52167,Trapper,Sonoma State University,189,Hanbali,Muslim Tat,Volleyball|Tennis|Folk|Kayaking|Skiing,"Usually planning my week around volleyball, national parks, and time with people I care about. I appreciate shared purpose, steady communication, and relationships that grow with patience.",verified,standard,2026-06-18T00:09:16.553Z
fd0c4057e8877a1a,Bubba,male,52,MG,Madagascar,Amboasary,53,-25.03333,46.38333,School Social Worker,Michigan State University,169,Anito,Inari Sami|Nepali,Canoeing|Scrabble|Karate|Baseball|Snowboarding|Volleyball,"Usually planning my week around canoeing, city breaks, and time with people I care about. I appreciate laughter, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-05-22T08:20:05.132Z
37629b9af3038d1c,SukhbaАTar,male,21,MN,Mongolia,Undurkhaan,11,47.31944,110.65556,Terrazzo Finisher,Belarusian State Economic University,180,Panth Of Kanji Swami,Swiss German|Caddo|Tamil,Climbing|Cycling|Taekwondo|Folk|Hiking,"Kind-hearted creative, terrazzo finisher, and happiest around climbing, cycling, and national parks. Looking for a serious relationship with someone who values meaningful conversations and kindness.",verified,standard,2026-05-31T06:59:02.992Z
155ce5319955deb0,BoglÁRka,female,52,HU,Hungary,Budapest VI. kerület,05,47.50369,19.06583,Billing And Posting Clerk,Fujian Normal University,182,Sumerian Mythology,Mongo,Baseball|Karate|Hiking|Lacrosse,"I work in billing and posting clerk and make time for baseball, karate, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,premium,2026-05-28T05:46:02.490Z
74e9afd203795b50,Ramazan,male,47,KZ,Kazakhstan,Zhalagash,14,45.07958,64.68175,Agricultural Engineer,Institute of Information Technology,186,Oomoto,Khmer,Swimming|Sailing|Golf|Scrabble|Hiking|Running,"I work in agricultural engineer and make time for swimming, sailing, and good conversation. Here to meet someone intentional, kind, and ready for a calm, loyal kind of love.",pending,standard,2026-06-08T18:49:24.579Z
18370b5931dc54a6,Tory,female,27,BJ,Benin,Bembèrèkè,10,10.22827,2.66335,Occupational Therapist,Osaka Medical College,176,Xidaotang,Judeo-Persian|Korean,Snowboarding|Surfing|Scrabble|Football,"Curious traveler, occupational therapist, and happiest around snowboarding, surfing, and city breaks. Looking for a relationship rooted in trust with someone who values meaningful conversations and laughter.",verified,standard,2026-06-08T13:39:49.157Z
1314238da5168234,Jayan,male,41,AQ,Antarctica,Warman,11,52.31679,-106.56791,Textile Bleaching Operator,Trakia University Stara Zagora,170,Fuke-ShŪ,GwichʼIn|Dazaga,Folk|Scrabble|Basketball|Baseball|Volleyball|Running,"Quietly ambitious, textile bleaching operator, and happiest around folk, scrabble, and national parks. Looking for someone ready to build intentionally with someone who values kindness and shared purpose.",pending,premium,2026-06-15T14:05:26.023Z
3f7ebbe965c60d3d,Sita,female,45,CM,Cameroon,Tombel,09,4.7466,9.6705,Pharmacist,Nkumba University,161,Goetic Magic,Romagnol|Koyra Chiini,Baseball|Kayaking|Aikido|Tennis|Hiking|Football,"Curious traveler, pharmacist, and happiest around baseball, kayaking, and cultural festivals. Looking for someone ready to build intentionally with someone who values laughter and honesty.",pending,standard,2026-05-25T07:30:46.892Z
e9db16f62b3a72b8,Lajuan,male,41,SG,Singapore,Lucky Hills,00,1.32556,103.95278,Sociologist,"University of Elbasan ""Aleksander Xhuvani""",195,BahÁ'í Faith,Saurashtra|Serer|Chuukese,Surfing|Tennis|Aikido|Boxing,"Usually planning my week around surfing, city breaks, and time with people I care about. I appreciate honesty, steady communication, and relationships that grow with patience.",verified,standard,2026-06-04T18:05:04.969Z
1fb40113ddad0be6,Nikiya,female,41,TM,Turkmenistan,Esenguly,02,37.4678,53.97767,Marketing Manager,Université de Guelma,152,Hasidic Judaism,Hausa|German,Surfing|Skiing|Golf|Snowboarding|Scrabble,"Weekend explorer, marketing manager, and happiest around surfing, skiing, and road trips. Looking for a serious relationship with someone who values steady communication and kindness.",verified,standard,2026-06-09T00:38:02.695Z
bf514cf8f94e138f,Elena,female,32,AT,Austria,Völs,07,47.25,11.33333,Watch Repairer,Sri Venkateswara University,155,Sami Religion (Including The Noaidi),Cherokee,Surfing|Basketball|Scrabble|Golf,"Curious traveler, watch repairer, and happiest around surfing, basketball, and quiet staycations. Looking for a calm, loyal kind of love with someone who values kindness and emotional maturity.",pending,standard,2026-06-23T01:46:09.973Z
a7fb8cbda2a777c8,Lonnie,female,30,SX,Sint Maarten,Cul de Sac,00,18.04852,-63.06513,Insulation Worker,Foothill College,161,Russian Orthodox,Bakhtiari,Basketball|Climbing|Football|Canoeing|Scrabble|Karate,"Usually planning my week around basketball, quiet staycations, and time with people I care about. I appreciate shared purpose, laughter, and relationships that grow with patience.",verified,premium,2026-06-04T12:29:38.450Z
e6eb0fbafa084ea4,Andera,female,41,CW,Curaçao,Sint Michiel Liber,00,12.15,-68.98333,Weigher,South West University Yucai College,154,Leni Lenape Mythology,Polish|Maba,Karate|Taekwondo|Boxing|Surfing|Skiing|Aikido,"I work in weigher and make time for karate, taekwondo, and good conversation. Here to meet someone intentional, kind, and ready for a serious relationship.",verified,standard,2026-06-03T13:47:35.749Z
97bb08745db61c2c,Evie,female,39,GG,Guernsey,Saint Saviour,6417215,49.45694,-2.63583,Environmental Science Teacher,Yuksek ihtisas University,171,Karma Kagyu,Tachelhit|Jju|Warlpiri,Aikido|Scrabble|Lacrosse|Volleyball,"Usually planning my week around aikido, national parks, and time with people I care about. I appreciate meaningful conversations, kindness, and relationships that grow with patience.",verified,standard,2026-05-30T11:32:21.112Z
7331a6035a0b457a,Wednesday,female,30,CK,Cook Islands,Avarua,11695425,-21.2075,-159.77546,Aircraft Service Technician,Université de Blida,174,Sabbateans,Azerbaijani|Mandar,Snowboarding|Scrabble|Taekwondo|Boxing|Kayaking|Judo,"I work in aircraft service technician and make time for snowboarding, scrabble, and good conversation. Here to meet someone intentional, kind, and ready for a calm, loyal kind of love.",verified,standard,2026-06-15T04:01:43.728Z
d15d519471ea617a,My,female,30,PN,Pitcairn Islands,Adamstown,,-25.06597,-130.10147,Terrazzo Finisher,Universidad del Valle de Toluca,183,Maya Mythology,Canadian French|Tetum,Kayaking|Snowboarding|Scrabble|Cycling,"Usually planning my week around kayaking, road trips, and time with people I care about. I appreciate meaningful conversations, kindness, and relationships that grow with patience.",verified,standard,2026-06-16T12:03:38.611Z
4efc5d47f05dbbcf,Hana,female,36,VG,British Virgin Islands,Road Town,00,18.42693,-64.62079,Industrial Production Manager,Botswana Open University,180,Pawnee Mythology,Azerbaijani|Tatar|Dakota,Aikido|Football|Taekwondo|Basketball|Canoeing,"Coffee lover, industrial production manager, and happiest around aikido, football, and new restaurants. Looking for a serious relationship with someone who values kindness and faithfulness.",verified,standard,2026-05-24T15:15:16.314Z
8f4a02fd873462a6,Koral,female,53,UZ,Uzbekistan,Amir Timur,14,41.01944,68.94083,Financial Manager,Universidad Autónoma del Estado de Hidalgo,175,PrasaṄGika,Jju|Western Mari|Manchu,Hiking|Taekwondo|Swimming|Baseball,"Family-oriented professional, financial manager, and happiest around hiking, taekwondo, and quiet staycations. Looking for a lasting partnership with someone who values kindness and steady communication.",verified,standard,2026-05-30T00:22:34.916Z
91aa07a64e325a37,Remmi,female,54,NG,Nigeria,Kumo,55,10.04807,11.21055,Photogrammetrist,Ecole Nationale Supérieure d'Agronomie de Rennes,175,New Kadampa Tradition,Bishnupriya,Skiing|Kayaking|Scrabble|Aikido|Lacrosse|Baseball,"Quietly ambitious, photogrammetrist, and happiest around skiing, kayaking, and quiet staycations. Looking for a relationship rooted in trust with someone who values laughter and steady communication.",verified,standard,2026-05-19T03:23:55.523Z
69e093679b8fd777,Banele,male,28,TD,Chad,Bongor,16,10.28088,15.37425,Logistician,Our Lady of the Lake University,164,Mapuche Mythology,Jamaican Creole English|Washo,Snowboarding|Skiing|Judo|Running|Climbing|Swimming,"Curious traveler, logistician, and happiest around snowboarding, skiing, and road trips. Looking for a serious relationship with someone who values shared purpose and kindness.",verified,standard,2026-06-20T09:04:00.771Z
bd22ba2f668018d4,Florence,female,26,GG,Guernsey,Saint Sampson,6417233,49.48389,-2.52333,Food Cooking Machine Operator,Al Mansour University College,173,Builders Of The Adytum,Klingon,Boxing|Aikido|Kayaking|Golf,"I work in food cooking machine operator and make time for boxing, aikido, and good conversation. Here to meet someone intentional, kind, and ready for a calm, loyal kind of love.",verified,standard,2026-05-17T18:04:24.587Z
6651c44e2a4ae771,Alina,female,40,SO,Somalia,Berbera,20,10.43959,45.01432,Middle School Teacher,Pasadena City College,176,Canaanite Mythology,Muslim Tat,Baseball|Karate|Golf|Lacrosse|Basketball,"Usually planning my week around baseball, quiet staycations, and time with people I care about. I appreciate steady communication, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-06-15T18:58:14.451Z
0d2b3346411b4dd7,Luka,male,44,GE,Georgia,Gudauri,69,42.47797,44.47616,Healthcare Social Worker,Chugye University for the Arts,171,Happy Science,Swiss German,Cycling|Karate|Volleyball|Scrabble|Scrabble,"Usually planning my week around cycling, road trips, and time with people I care about. I appreciate steady communication, honesty, and relationships that grow with patience.",pending,standard,2026-05-16T22:27:37.893Z
475fe517f8a9f0e9,Gerri,female,40,SD,Sudan,Gebeit,36,21.06667,36.31667,Tire Builder,Universidad Tecnológica Centroamericana,156,Moai,Bosnian,Judo|Volleyball|Swimming|Scrabble|Scrabble|Lacrosse,"I work in tire builder and make time for judo, volleyball, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,standard,2026-05-28T03:29:12.742Z
e2413a7e79df9b2b,Ha-Joon,male,50,KR,South Korea,Sinan,16,34.8262,126.10863,Waiter,Engineering Institute of Technology,162,Calvinism,Tagalog|Marathi|Bafia,Judo|Football|Tennis|Basketball|Taekwondo|Snowboarding,"Usually planning my week around judo, national parks, and time with people I care about. I appreciate shared purpose, meaningful conversations, and relationships that grow with patience.",verified,premium,2026-05-25T06:14:21.656Z
ff45e5424007f85b,Bently,male,40,NU,Niue,Alofi,00,-19.05294,-169.91957,Makeup Artist,University of Paisley,185,Alexandrian Wicca,Carib|Gilbertese,Cycling|Climbing|Golf|Aikido|Running,"Usually planning my week around cycling, coastal weekends, and time with people I care about. I appreciate shared purpose, kindness, and relationships that grow with patience.",verified,standard,2026-06-09T19:31:44.354Z
e2cf51258236fdbe,Kyrese,male,36,TL,Timor-Leste,Same,MF,-9.00417,125.64861,Pharmacy Technician,"Bourgas University ""Prof. Assen Zlatarov""",169,Tangata Manu,Silesian|Lingala|Acoli,Football|Hiking|Surfing|Kayaking|Scrabble,"Kind-hearted creative, pharmacy technician, and happiest around football, hiking, and coastal weekends. Looking for a serious relationship with someone who values kindness and emotional maturity.",verified,standard,2026-05-29T14:15:39.806Z
6a00bc90b6b38c32,Kyra,female,47,UM,United States Minor Outlying Islands,State College,PA,40.79339,-77.86,Community Association Manager,Moscow State University of Geodesy and Cartography,169,International Society For Krishna Consciousness,Kabuverdianu,Climbing|Folk|Golf|Skiing|Baseball|Basketball,"I work in community association manager and make time for climbing, folk, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",pending,standard,2026-06-04T00:36:17.802Z
144f7282c6cdbeef,Manish,male,29,NP,Nepal,Deukhurī,5,27.83043,82.72858,Trimmer,Colorado Technical University,187,Ahl Al-Hadith,Rotuman|Goan Konkani|Uyghur,Cycling|Basketball|Kayaking|Tennis|Lacrosse|Boxing,"I work in trimmer and make time for cycling, basketball, and good conversation. Here to meet someone intentional, kind, and ready for a thoughtful connection.",pending,standard,2026-05-14T18:28:02.975Z
f53b9c4e2f9f2af7,ChloÉ,female,27,MC,Monaco,Monaco,00,43.73718,7.42145,Communications Equipment Operator,Panzhihua University,171,Dahomey Mythology,South Azerbaijani,Aikido|Hiking|Climbing|Basketball|Lacrosse,"Curious traveler, communications equipment operator, and happiest around aikido, hiking, and new restaurants. Looking for a thoughtful connection with someone who values faithfulness and emotional maturity.",verified,standard,2026-05-29T13:30:33.146Z
fa0f77e11710b97b,George,male,37,GB,United Kingdom,Dudley,ENG,52.5,-2.08333,Fine Artist,Bangladesh Agricultural University,181,Bushongo Mythology (Congo),Ojibwa,Basketball|Lacrosse|Golf|Folk,"Quietly ambitious, fine artist, and happiest around basketball, lacrosse, and road trips. Looking for a lasting partnership with someone who values meaningful conversations and steady communication.",pending,standard,2026-05-17T23:55:12.335Z
e7056382b705ebb0,Martina,female,21,OM,Oman,Bayt al ‘Awābī,02,23.30324,57.52459,Steamfitter,Aims Community College,169,"Lingbao School (""School Of The Numinous Treasure"")",Sukuma|Greek|Bakhtiari,Scrabble|Judo|Karate|Hiking|Volleyball|Climbing,"Quietly ambitious, steamfitter, and happiest around scrabble, judo, and new restaurants. Looking for a lasting partnership with someone who values faithfulness and kindness.",verified,standard,2026-06-18T12:29:51.842Z
1e69238fbb2f6756,Nylo,male,30,LK,Sri Lanka,Kalmunai,37,7.40902,81.83472,Engineer,University of Mindanao,176,"Shangqing School (""School Of The Highest Clarity"")",European Portuguese,Kayaking|Canoeing|Football|Taekwondo,"Curious traveler, engineer, and happiest around kayaking, canoeing, and coastal weekends. Looking for a serious relationship with someone who values honesty and kindness.",pending,standard,2026-06-13T20:57:26.014Z
83b05ce2cb8185b2,Juan,male,48,UY,Uruguay,Bella Unión,01,-30.25966,-57.59919,Religious Activities Director,Universidade de Brasília,174,Tangata Manu,Kabuverdianu|Rombo|Bemba,Tennis|Climbing|Running|Sailing|Scrabble|Surfing,"I work in religious activities director and make time for tennis, climbing, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,standard,2026-05-22T05:31:52.110Z
c3d146cd09aea66d,Drayden,male,22,GW,Guinea-Bissau,Bolama,05,11.57694,-15.47611,Transportation Inspector,University of Alberta,177,Eleusinian Mysteries,Bakhtiari|Kuanyama,Tennis|Canoeing|Golf|Taekwondo|Boxing|Sailing,"Usually planning my week around tennis, national parks, and time with people I care about. I appreciate faithfulness, emotional maturity, and relationships that grow with patience.",verified,standard,2026-05-18T09:18:30.141Z
92fd2f62b5e0ff94,Terri,male,34,XK,Kosovo,Mamuša,10097361,42.33083,20.72694,Pile-Driver Operator,Hanover College,197,Inca Mythology,Kikuyu|Geez,Tennis|Golf|Hiking|Lacrosse|Scrabble|Boxing,"Quietly ambitious, pile-driver operator, and happiest around tennis, golf, and cultural festivals. Looking for a calm, loyal kind of love with someone who values emotional maturity and laughter.",pending,standard,2026-06-02T22:10:09.317Z
1e1086ccf59990ef,Milania,female,54,GT,Guatemala,Santa Lucía Milpas Altas,16,14.57655,-90.67632,Substance Abuse Social Worker,Université de Bouaké,175,Seventh-Day Adventist Church,Hittite,Swimming|Tennis|Scrabble|Judo|Scrabble|Basketball,"Usually planning my week around swimming, city breaks, and time with people I care about. I appreciate emotional maturity, shared purpose, and relationships that grow with patience.",pending,standard,2026-06-18T15:49:59.733Z
a82c8b9d772c5c98,Adria,female,44,NR,Nauru,Anibare,04,-0.52792,166.95249,Paper Goods Machine Setter,Rissho University,170,Celtic Neopaganism,Teso|Kimbundu|Delaware,Scrabble|Folk|Golf|Football|Canoeing|Volleyball,"Usually planning my week around scrabble, road trips, and time with people I care about. I appreciate emotional maturity, kindness, and relationships that grow with patience.",pending,standard,2026-05-31T16:55:39.158Z
3342f9ef61f748d3,Sara,female,22,SI,Slovenia,Hrastnik,34,46.14655,15.08456,Mine Shuttle Car Operator,Kyoritsu Woman's University,181,Marcionism,Yao,Lacrosse|Folk|Running|Swimming|Boxing|Climbing,"Usually planning my week around lacrosse, road trips, and time with people I care about. I appreciate laughter, honesty, and relationships that grow with patience.",verified,standard,2026-05-27T21:25:05.016Z
0a9664685350878b,Antwuan,male,53,PN,Pitcairn Islands,Adamstown,,-25.06597,-130.10147,Geological Engineer,Lipscomb University,178,Quakerism,Jutish|Rarotongan|Tibetan,Baseball|Folk|Cycling|Snowboarding|Judo|Swimming,"Kind-hearted creative, geological engineer, and happiest around baseball, folk, and national parks. Looking for a thoughtful connection with someone who values faithfulness and honesty.",pending,standard,2026-06-05T13:26:58.681Z
5dbf5d495ac1cddc,Aitana,female,25,EC,Ecuador,Palenque,13,-1.43757,-79.7569,Survey Researcher,Ambrose Alli University,153,Mazdakism,Brahui,Boxing|Basketball|Kayaking|Scrabble|Karate,"I work in survey researcher and make time for boxing, basketball, and good conversation. Here to meet someone intentional, kind, and ready for a relationship rooted in trust.",verified,standard,2026-05-22T11:43:46.718Z
f6709d27ea49e2c3,Remmi,female,34,KI,Kiribati,Bikenibeu Village,01,1.3673,173.12415,Community Service Manager,Southwestern Indian Polytechnic Institute,155,Hasidic Judaism,Votic,Snowboarding|Basketball|Folk|Karate|Baseball|Running,"Usually planning my week around snowboarding, quiet staycations, and time with people I care about. I appreciate meaningful conversations, shared purpose, and relationships that grow with patience.",verified,standard,2026-05-13T16:00:12.385Z
792575e7078f90b2,Virlan,male,52,UG,Uganda,Kisinga,W,0.07684,29.86832,Materials Engineer,Andrew College,179,Universal Sufism,Votic,Lacrosse|Tennis|Snowboarding|Boxing,"I work in materials engineer and make time for lacrosse, tennis, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-06-18T01:26:50.228Z
7cee68eb1a8bb739,Angelise,female,23,BV,Bouvet Island,Vösendorf,03,48.12107,16.34036,Advertising Manager,Université de Lomé,155,Armenian Neopaganism,Ojibwa|Selayar|Tsakhur,Cycling|Boxing|Skiing|Karate|Lacrosse,"Usually planning my week around cycling, road trips, and time with people I care about. I appreciate shared purpose, faithfulness, and relationships that grow with patience.",verified,standard,2026-05-20T00:22:22.852Z
ddd3653cf0014507,Keanu,male,47,NZ,New Zealand,Titirangi,E7,-36.93754,174.65584,Biological Technician,Lassen Community College,191,Advaita Vedanta,Tatar,Folk|Baseball|Scrabble|Boxing|Judo|Cycling,"Kind-hearted creative, biological technician, and happiest around folk, baseball, and national parks. Looking for a calm, loyal kind of love with someone who values meaningful conversations and emotional maturity.",verified,standard,2026-06-20T21:29:34.374Z
126e7d6da7d05cc0,Tylil,male,24,XK,Kosovo,Gjakovë,10096859,42.38028,20.43083,Correctional Treatment Specialist,Kampala International University,163,Ordo Templi Orientis,Aleut|Bamun|Central Kurdish,Surfing|Sailing|Basketball|Canoeing|Running|Cycling,"Kind-hearted creative, correctional treatment specialist, and happiest around surfing, sailing, and cultural festivals. Looking for a relationship rooted in trust with someone who values steady communication and laughter.",verified,standard,2026-06-05T10:28:05.991Z
3ac40c70018f2674,Rece,male,53,QA,Qatar,Al Ghānim,01,25.27987,51.54037,Cellular Equipment Installer,Mehrabyan Medical Institute and Medical College,166,Behafaridians,Embu|Livonian,Football|Boxing|Taekwondo|Scrabble|Folk,"Usually planning my week around football, road trips, and time with people I care about. I appreciate emotional maturity, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-05-30T11:27:42.958Z
ab3a5aa0729c9d88,Mykhaylo,male,21,UA,Ukraine,Yenakiyeve,05,48.23857,38.20403,Furnishings Worker,Ankara Social Science University,170,Discordianism,Lithuanian|Canadian French,Surfing|Folk|Volleyball|Scrabble|Golf,"Quietly ambitious, furnishings worker, and happiest around surfing, folk, and road trips. Looking for a serious relationship with someone who values honesty and meaningful conversations.",pending,standard,2026-06-03T12:38:54.243Z
5f492437b9cd6e86,Aasha,female,31,NP,Nepal,Bhadrapur,1,26.54404,88.09436,Geoscientist,Universidad Pontificia Bolivariana,165,Deism,Gilaki|Xiang Chinese,Aikido|Lacrosse|Hiking|Kayaking|Skiing,"I work in geoscientist and make time for aikido, lacrosse, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",pending,standard,2026-05-18T00:15:43.445Z
5cb85430568d088d,Shade,male,36,VU,Vanuatu,Lakatoro,16,-16.09992,167.41636,Instructor,Lake Michigan College,177,Bhakti Yoga,Mende|Ganda,Baseball|Aikido|Swimming|Basketball,"Weekend explorer, instructor, and happiest around baseball, aikido, and city breaks. Looking for a lasting partnership with someone who values honesty and faithfulness.",verified,standard,2026-05-14T06:46:18.729Z
f0e142d4af644853,Graelyn,female,45,PN,Pitcairn Islands,Adamstown,,-25.06597,-130.10147,Emergency Management Director,Central Oregon Community College,163,Anishinaabe,Makonde|Ga|Uyghur,Tennis|Sailing|Swimming|Kayaking,"Kind-hearted creative, emergency management director, and happiest around tennis, sailing, and coastal weekends. Looking for someone ready to build intentionally with someone who values kindness and shared purpose.",verified,standard,2026-06-12T19:33:26.155Z
b41d0ae3822c9f5d,Andrias,male,24,FO,Faroe Islands,Miðvágur,VG,62.05111,-7.19389,Vocational Education Teacher,American Business School of Paris,193,Xiantiandao,Ga,Basketball|Sailing|Snowboarding|Swimming,"Kind-hearted creative, vocational education teacher, and happiest around basketball, sailing, and new restaurants. Looking for a thoughtful connection with someone who values kindness and shared purpose.",pending,standard,2026-06-04T19:08:29.106Z
c26cf8aeabe82743,Ema,female,25,SK,Slovakia,Gabčíkovo,07,47.89211,17.57884,Tile Setter,Yncrea,165,Pawnee Mythology,Slovak|Pohnpeian,Tennis|Hiking|Folk|Aikido,"Coffee lover, tile setter, and happiest around tennis, hiking, and new restaurants. Looking for a thoughtful connection with someone who values shared purpose and emotional maturity.",pending,premium,2026-05-14T20:15:57.848Z
ac4f966465a3364e,Hatice,female,48,TR,Türkiye,Reyhanlı,31,36.26791,36.56747,Metal-Refining Furnace Operator,Dokuz Eylül University,161,"Quanzhen School (""Way Of The Fulfilled Virtue"")",Makhuwa-Meetto,Climbing|Cycling|Baseball|Volleyball|Sailing|Swimming,"Quietly ambitious, metal-refining furnace operator, and happiest around climbing, cycling, and national parks. Looking for a calm, loyal kind of love with someone who values laughter and kindness.",verified,standard,2026-06-05T05:41:23.588Z
40412cd6cfc6e63b,Naylea,female,54,GP,Guadeloupe,Petit-Bourg,GP,16.19163,-61.5914,Computer Support Specialist,Ajayi Crowther University,181,Ashtanga Yoga,Jutish|Lakota,Kayaking|Skiing|Scrabble|Lacrosse,"Usually planning my week around kayaking, city breaks, and time with people I care about. I appreciate laughter, faithfulness, and relationships that grow with patience.",pending,standard,2026-06-25T21:05:14.471Z
3ae5a90404ac75e9,Ilda,female,46,LC,Saint Lucia,Gros Islet,06,14.06667,-60.95,Licensed Vocational Nurse,Ashesi University,159,"Quanzhen School (""Way Of The Fulfilled Virtue"")",Syriac|Australian English|Jju,Golf|Swimming|Surfing|Taekwondo|Folk|Volleyball,"Usually planning my week around golf, cultural festivals, and time with people I care about. I appreciate laughter, steady communication, and relationships that grow with patience.",verified,standard,2026-05-26T19:19:54.507Z
aad320d02784f87c,Demari,male,25,ER,Eritrea,Ak’ordat,04,15.54798,37.88291,Geographer,Instituto Mauá de Tecnologia,169,Discordianism,Nyasa Tonga|Palatine German,Swimming|Surfing|Baseball|Cycling,"Usually planning my week around swimming, national parks, and time with people I care about. I appreciate kindness, shared purpose, and relationships that grow with patience.",verified,premium,2026-06-03T07:54:43.977Z
bdaa6f22e7b838ad,Nicholus,male,35,SL,Sierra Leone,Hangha,01,7.93974,-11.14132,Product Manager,Durham Technical Community College,184,Millerites,Nyankole|Chuvash,Scrabble|Kayaking|Boxing|Volleyball|Aikido|Surfing,"Weekend explorer, product manager, and happiest around scrabble, kayaking, and road trips. Looking for a relationship rooted in trust with someone who values steady communication and shared purpose.",verified,standard,2026-06-12T22:42:06.478Z
dcd6b10ad6b52c64,Kal,male,36,CK,Cook Islands,Avarua,11695425,-21.2075,-159.77546,Inspector,Université de Lomé,189,United Nation Of Islam,Ibibio|Kutenai,Surfing|Tennis|Karate|Taekwondo,"Coffee lover, inspector, and happiest around surfing, tennis, and national parks. Looking for a thoughtful connection with someone who values meaningful conversations and kindness.",verified,standard,2026-05-30T04:28:26.428Z
